Tesla K20c
Repeating	Image size	scale_xy	scale_eps	kernel_xy_size	kernel_eps_size	cubefilling	convolution	slicing	time to allocate	time copy memory	time to free	komplete time
7	51	1	11	6	36	0.024896	0.590240	0.023520	0.586272	0.061600	0.443616	2.924832
7	51	1	11	11	1	0.024992	0.372032	0.023616	0.585056	0.060800	0.441440	5.009824
7	51	1	11	11	6	0.023840	0.392640	0.022976	0.595904	0.055424	0.448448	5.482720
7	51	1	11	11	11	0.024672	0.445952	0.023424	0.585664	0.056832	0.448928	5.277152
7	51	1	11	11	16	0.025120	0.493920	0.023392	0.586112	0.060768	0.441952	7.033856
7	51	1	11	11	21	0.023808	0.531488	0.023328	0.604032	0.057504	0.442560	2.924000
7	51	1	11	11	26	0.024832	0.582208	0.023456	0.586880	0.060736	0.443168	3.542624
7	51	1	11	11	31	0.024512	0.633440	0.023296	0.589440	0.062624	0.445184	5.940960
7	51	1	11	11	36	0.023808	0.642848	0.022208	0.601472	0.055200	0.448704	2.901792
7	51	1	11	16	1	0.024384	0.468160	0.023328	0.601536	0.058048	0.443104	4.712416
7	51	1	11	16	6	0.025024	0.460704	0.026880	0.586240	0.057600	0.442176	4.096800
7	51	1	11	16	11	0.024640	0.508992	0.024736	0.590752	0.060224	0.443712	2.846496
7	51	1	11	16	16	0.023968	0.549088	0.022720	0.593280	0.054848	0.449024	2.728320
7	51	1	11	16	21	0.024192	0.597184	0.023392	0.604160	0.054144	0.456064	2.878336
7	51	1	11	16	26	0.024480	0.653024	0.023328	0.586848	0.060736	0.441568	4.532384
7	51	1	11	16	31	0.024800	0.694208	0.023424	0.602432	0.061056	0.442496	3.055872
7	51	1	11	16	36	0.024832	0.712480	0.023520	0.584512	0.058688	0.446176	7.467808
7	51	1	11	21	1	0.025312	0.494144	0.023776	0.590144	0.064096	0.444384	5.286080
7	51	1	11	21	6	0.024640	0.526272	0.023456	0.591392	0.061376	0.443392	2.612832
7	51	1	11	21	11	0.024640	0.570336	0.022528	0.583904	0.058048	0.463488	2.894816
7	51	1	11	21	16	0.024544	0.613568	0.022176	0.600224	0.053248	0.447648	6.424576
7	51	1	11	21	21	0.032960	0.708160	0.023776	0.586528	0.060352	0.442304	4.717568
7	51	1	11	21	26	0.025088	0.714752	0.023712	0.586144	0.060864	0.443648	6.993344
7	51	1	11	21	31	0.025024	0.761920	0.023712	0.590848	0.060512	0.441600	3.862784
7	51	1	11	21	36	0.025024	0.779584	0.023904	0.587072	0.060960	0.442400	3.224448
7	51	1	11	26	1	0.024992	0.560128	0.024640	0.587360	0.061056	0.467840	5.934912
7	51	1	11	26	6	0.024256	0.583040	0.023776	0.604064	0.058272	0.452768	6.746496
7	51	1	11	26	11	0.024896	0.641184	0.023616	0.584608	0.057024	0.441216	5.569088
7	51	1	11	26	16	0.023808	0.674656	0.022464	0.601152	0.056192	0.446400	6.484640
7	51	1	11	26	21	0.024640	0.734688	0.023808	0.590560	0.060800	0.442656	7.351520
7	51	1	11	26	26	0.024736	0.777696	0.022304	0.584608	0.054496	0.524128	5.602720
7	51	1	11	26	31	0.024640	0.823488	0.023328	0.595360	0.060960	0.441376	4.789600
7	51	1	11	26	36	0.024768	0.832832	0.023744	0.591008	0.061344	0.444320	4.154080
7	51	1	11	31	1	0.025408	0.623456	0.022592	0.586720	0.099456	0.446208	5.718400
7	51	1	11	31	6	0.024800	0.650624	0.023776	0.612544	0.060544	0.444544	3.717312
7	51	1	11	31	11	0.024640	0.700192	0.023424	0.586080	0.060384	0.443040	7.297920
7	51	1	11	31	16	0.024160	0.742144	0.022912	0.603232	0.055008	0.449984	2.731808
7	51	1	11	31	21	0.024128	0.788064	0.023488	0.597344	0.054272	0.442208	6.473888
7	51	1	11	31	26	0.025024	0.847552	0.023680	0.589504	0.061408	0.444384	3.874336
7	51	1	11	31	31	0.024832	0.891744	0.022304	0.585312	0.058176	0.446464	5.623872
