Tesla C2050
Repeating	Image size	scale_xy	scale_eps	kernel_xy_size	kernel_eps_size	cubefilling	convolution	slicing	time to allocate	time copy memory	time to free	komplete time
4	51	1	6	21	36	0.022240	1.059008	0.022304	0.739328	0.061120	0.520448	4.291968
4	51	1	6	26	1	0.022368	0.830336	0.033344	0.717824	0.062176	0.531744	4.218400
4	51	1	6	26	6	0.021824	0.866016	0.021600	0.725184	0.059424	0.612448	7.796832
4	51	1	6	26	11	0.021792	0.901952	0.022496	0.796480	0.059776	0.518592	3.309760
4	51	1	6	26	16	0.021920	0.939296	0.021824	0.706976	0.060352	0.519392	5.859360
4	51	1	6	26	21	0.022400	0.989632	0.021920	0.723552	0.062656	0.531904	6.464576
4	51	1	6	26	26	0.022368	1.027936	0.021280	0.734944	0.061280	0.519264	4.251648
4	51	1	6	26	31	0.021920	1.093120	0.022432	0.745088	0.056672	0.532448	7.698112
4	51	1	6	26	36	0.022112	1.096384	0.021952	0.742752	0.059872	0.519616	7.282752
4	51	1	6	31	1	0.022240	0.955072	0.024256	0.801536	0.061888	0.556032	4.777952
4	51	1	6	31	6	0.021696	0.925664	0.022368	0.738496	0.061504	0.518816	4.706048
4	51	1	6	31	11	0.022784	0.961728	0.022176	0.751776	0.060000	0.519296	4.380352
4	51	1	6	31	16	0.022080	1.012448	0.022432	0.725632	0.061536	0.543072	6.214304
4	51	1	6	31	21	0.022336	1.070176	0.021792	0.718240	0.060928	0.518624	3.417280
4	51	1	6	31	26	0.021504	1.085664	0.022208	0.695904	0.061024	0.518208	7.963968
4	51	1	6	31	31	0.022112	1.135104	0.024224	0.724800	0.062080	0.529024	7.584192
4	51	1	6	31	36	0.021984	1.170752	0.022368	0.719840	0.061152	0.518048	7.708960
4	51	1	6	36	1	0.022048	0.944800	0.021984	0.768864	0.056160	0.518816	5.909952
4	51	1	6	36	6	0.022048	0.986784	0.022144	0.726944	0.061664	0.555872	6.494272
4	51	1	6	36	11	0.021664	1.024448	0.022112	0.697568	0.059872	0.517792	5.125952
4	51	1	6	36	16	0.022048	1.068416	0.022208	0.730720	0.061120	0.520288	3.225824
4	51	1	6	36	21	0.021728	1.137664	0.043904	0.696352	0.060320	0.534016	7.820800
4	51	1	6	36	26	0.022272	1.161792	0.022176	0.720192	0.061056	0.518816	4.366944
4	51	1	6	36	31	0.021664	1.176256	0.021920	0.740032	0.059744	0.519264	7.272128
4	51	1	6	36	36	0.022176	1.248800	0.022208	0.723648	0.057312	0.516672	4.924672
4	51	1	11	1	1	0.031744	0.342656	0.025920	0.752576	0.066880	0.529024	5.108640
4	51	1	11	1	6	0.031680	0.374144	0.022016	0.742208	0.073952	0.534112	5.264128
4	51	1	11	1	11	0.021600	0.369536	0.030976	0.568832	0.061632	0.418560	4.105312
4	51	1	11	1	16	0.021696	0.394496	0.020576	0.606208	0.058176	0.423744	6.377440
4	51	1	11	1	21	0.021280	0.415680	0.020032	0.579744	0.060288	0.407360	4.677312
4	51	1	11	1	26	0.022144	0.439424	0.020416	0.591552	0.059808	0.407168	4.898976
4	51	1	11	1	31	0.021376	0.467264	0.020128	0.568608	0.061984	0.430112	4.860544
4	51	1	11	1	36	0.021440	0.493952	0.020480	0.563584	0.062016	0.415808	6.082240
4	51	1	11	6	1	0.020896	0.394272	0.020384	0.608800	0.059808	0.405952	6.611392
4	51	1	11	6	6	0.020928	0.378752	0.020032	0.619200	0.059776	0.404576	6.987136
4	51	1	11	6	11	0.020992	0.405120	0.020768	0.546240	0.056320	0.405152	4.140096
4	51	1	11	6	16	0.021792	0.432352	0.020256	0.562784	0.061504	0.406560	4.715776
4	51	1	11	6	21	0.020992	0.451456	0.020416	0.597152	0.059648	0.407680	2.200288
4	51	1	11	6	26	0.020896	0.473888	0.020224	0.544256	0.059936	0.406400	5.843424
4	51	1	11	6	31	0.020832	0.504192	0.020512	0.606560	0.061120	0.407584	4.350432
4	51	1	11	6	36	0.021472	0.525024	0.020064	0.634560	0.060864	0.407744	2.314912
4	51	1	11	11	1	0.020704	0.386528	0.020192	0.544064	0.059904	0.408544	6.250368
4	51	1	11	11	6	0.021088	0.413664	0.020096	0.551008	0.056192	0.405280	6.390528
4	51	1	11	11	11	0.021472	0.440416	0.020160	0.567968	0.060224	0.406208	6.673056
4	51	1	11	11	16	0.021632	0.465504	0.031008	0.563520	0.062048	0.417344	4.121888
4	51	1	11	11	21	0.021600	0.486016	0.020576	0.563616	0.061792	0.433088	6.979232
4	51	1	11	11	26	0.021184	0.510496	0.019840	0.580864	0.060672	0.408096	3.897472
4	51	1	11	11	31	0.021664	0.534496	0.020672	0.612416	0.062304	0.408928	2.321376
4	51	1	11	11	36	0.020896	0.572608	0.020128	0.545696	0.060128	0.406336	4.503744
4	51	1	11	16	1	0.021024	0.417824	0.020160	0.597216	0.056448	0.405760	5.409344
4	51	1	11	16	6	0.021472	0.445952	0.020288	0.596256	0.060288	0.408544	5.366944
4	51	1	11	16	11	0.020960	0.472832	0.021024	0.564448	0.061888	0.417056	5.834208
